node_id	node_length	node_label	node_p_virus	node_p_plasmid	node_p_bacteria	node_p_eukaryota	node_prior_weight
241673	75	Bacteria	0.0	0.0	1.0	0.0	910230.0
241677	8569	Bacteria	0.0	0.0	1.0	0.0	81851.0
241679	59	Bacteria	0.0	0.0	1.0	0.0	65490.0
241697	164	Bacteria	0.0	0.0	1.0	0.0	53872.0
241725	1205	Unknown	0.24748961697399177	0.1366297793135424	0.503483652796648	0.11239695091581785	2431.0
241731	1700	Unknown	0.3434915808786462	0.21557022399564188	0.23570658713778672	0.20523160798792525	1700.0
241789	223	Bacteria	0.0	0.0	1.0	0.0	5243.0
241805	692	Unknown	0.2737459732609328	0.18721188111644804	0.3977909157777675	0.14125122984485164	1648.0
241811	1075	Unknown	0.34438236670625394	0.30337078804658085	0.1924891254034056	0.15975771984375967	1075.0
241869	1758	Unknown	0.11154587613125012	0.10415577264634625	0.7208391595234717	0.063459191698932	3855.0
241893	809	Unknown	0.36508529486073665	0.23828928342720485	0.18460825690977983	0.21201716480227886	809.0
241911	951	Unknown	0.29557399954880265	0.30013759552865105	0.25570654322714026	0.1485818616954061	1789.0
241929	326	Bacteria	0.0	0.0	1.0	0.0	14197.0
241933	1541	Unknown	0.4	0.2	0.2	0.2	7111.0
241945	527	Unknown	0.3542902248171899	0.29137132857570397	0.17724165166978204	0.177096794937324	527.0
241953	61	Eukaryota	0.0	0.0	0.0	1.0	61.0
241957	3280	Unknown	0.2808633808379984	0.47515794610107265	0.15439862014384848	0.08958005291708056	3280.0
241963	151	Unknown	0.4000000000068326	0.2000000000102498	0.19999999999560175	0.19999999998731588	695.0
241971	1888	Plasmid	0.0	1.0	0.0	0.0	58595.0
241975	256	Unknown	0.3643738385168094	0.1760693056809583	0.26084983933341727	0.198707016468815	893.0
241981	605	Unknown	0.47769909949167466	0.2204525737142229	0.15329405154165837	0.14855427525244408	1580.0
241987	635	Unknown	0.3611456771553737	0.20524487257268378	0.24046919854612392	0.19314025172581872	635.0
242005	684	Unknown	0.6173275089144699	0.13410774444722093	0.1255802108650103	0.12298453577329876	1516.0
242007	581	Virus	1.0	0.0	0.0	0.0	34538.0
242011	918	Unknown	0.40745526839895574	0.1932612339949787	0.21096314257394597	0.18832035503211964	918.0
242019	101	Bacteria	0.0	0.0	1.0	0.0	101.0
242057	1537	Virus	1.0	0.0	0.0	0.0	2677.0
242087	814	Bacteria	0.0	0.0	1.0	0.0	12525.0
242203	66	Bacteria	0.0	0.0	1.0	0.0	296226.0
242225	110	Bacteria	0.0	0.0	1.0	0.0	39048.0
242233	71	Plasmid	0.0	1.0	0.0	0.0	6971.0
242235	502	Plasmid	0.0	1.0	0.0	0.0	58595.0
242315	942	Unknown	0.358125025698389	0.2661171670009448	0.19252340086840733	0.18323440643225897	942.0
242335	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
242421	72	Plasmid	0.0	1.0	0.0	0.0	33118.0
242487	66	Bacteria	0.0	0.0	1.0	0.0	66.0
242515	58	Unknown	0.3999999999963554	0.19999999999860937	0.20000000000685927	0.19999999999817597	58.0
242557	802	Unknown	0.35940350436646074	0.1954949008322923	0.26638317670895395	0.178718418092293	802.0
242615	521	Virus	1.0	0.0	0.0	0.0	5194.0
242643	567	Unknown	0.3701103687515772	0.19679538494516363	0.25364024746119046	0.17945399884206867	567.0
242801	56	Eukaryota	0.0	0.0	0.0	1.0	56.0
242839	110	Bacteria	0.0	0.0	1.0	0.0	597536.0
242879	17327	Bacteria	0.0	0.0	1.0	0.0	23287.0
242881	11450	Bacteria	0.0	0.0	1.0	0.0	71754.0
242917	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
243079	1416	Unknown	0.29183921402728313	0.2009054011126342	0.44181301015490276	0.06544237470518002	4614.0
243081	21250	Bacteria	0.0	0.0	1.0	0.0	211501.0
243147	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
243211	1004	Unknown	0.19887482212996094	0.13901257476570764	0.5653701700486925	0.0967424330556389	2740.0
243391	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
243429	612	Unknown	0.3334033972176876	0.15551142954811417	0.3544930912865413	0.15659208194765692	1147.0
243481	174	Bacteria	0.0	0.0	1.0	0.0	2003568.0
243547	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
243705	392	Bacteria	0.0	0.0	1.0	0.0	392.0
243707	577	Bacteria	0.0	0.0	1.0	0.0	104525.0
243739	122	Bacteria	0.0	0.0	1.0	0.0	122.0
243805	730	Unknown	0.19887482212996094	0.13901257476570764	0.5653701700486925	0.0967424330556389	2740.0
243811	138	Eukaryota	0.0	0.0	0.0	1.0	138.0
243935	487	Bacteria	0.0	0.0	1.0	0.0	67490.0
244265	333	Unknown	0.24476771776227157	0.06130333696189475	0.06347652754292468	0.6304524177329089	3648.0
244275	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
244423	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
244495	12925	Bacteria	0.0	0.0	1.0	0.0	28972.0
244875	3438	Plasmid	0.0	1.0	0.0	0.0	6971.0
244903	266	Bacteria	0.0	0.0	1.0	0.0	16841.0
245115	62	Eukaryota	0.0	0.0	0.0	1.0	62.0
245159	498	Unknown	0.1760800800272438	0.0883491128322474	0.6474771472253514	0.08809365991515737	2118.0
245169	79	Eukaryota	0.0	0.0	0.0	1.0	79.0
245199	94	Eukaryota	0.0	0.0	0.0	1.0	94.0
245237	360	Virus	1.0	0.0	0.0	0.0	35952.0
245423	66	Eukaryota	0.0	0.0	0.0	1.0	66.0
245527	2206	Bacteria	0.0	0.0	1.0	0.0	3435.0
245547	4521	Bacteria	0.0	0.0	1.0	0.0	162538.0
245551	2887	Bacteria	0.0	0.0	1.0	0.0	8694.0
245707	82	Eukaryota	0.0	0.0	0.0	1.0	82.0
245771	928	Unknown	0.4	0.2	0.2	0.2	4361.0
245843	3678	Bacteria	0.0	0.0	1.0	0.0	3678.0
245845	82	Bacteria	0.0	0.0	1.0	0.0	74916.0
245959	1164	Bacteria	0.0	0.0	1.0	0.0	19707.0
245961	497	Bacteria	0.0	0.0	1.0	0.0	104525.0
246131	82	Eukaryota	0.0	0.0	0.0	1.0	82.0
246159	88	Eukaryota	0.0	0.0	0.0	1.0	88.0
246193	77	Eukaryota	0.0	0.0	0.0	1.0	77.0
246221	1127	Bacteria	0.0	0.0	1.0	0.0	3435.0
246223	1137	Bacteria	0.0	0.0	1.0	0.0	134178.0
246295	44316	Bacteria	0.0	0.0	1.0	0.0	188281.0
246389	3922	Plasmid	0.0	1.0	0.0	0.0	24300.0
246393	1170	Unknown	0.34249065555632263	0.5256944592422865	0.08791405255447018	0.04390083264692068	5741.0
246395	872	Plasmid	0.0	1.0	0.0	0.0	17567.0
246459	21913	Bacteria	0.0	0.0	1.0	0.0	52498.0
246699	4252	Bacteria	0.0	0.0	1.0	0.0	58427.0
246703	1358	Bacteria	0.0	0.0	1.0	0.0	15815.0
246863	325	Virus	1.0	0.0	0.0	0.0	3736.0
246865	491	Bacteria	0.0	0.0	1.0	0.0	664558.0
246899	632	Unknown	0.45007163322942917	0.18720702864976846	0.18398377206882793	0.17873756605197455	632.0
246925	3855	Bacteria	0.0	0.0	1.0	0.0	67490.0
246927	64	Bacteria	0.0	0.0	1.0	0.0	10970.0
247011	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
247109	308	Unknown	0.388539112653032	0.19596946113478778	0.22117545561394103	0.19431597059823918	308.0
247161	1228	Unknown	0.24281370923104303	0.14382653913674293	0.4624505008091903	0.15090925082302376	2263.0
247169	71	Bacteria	0.0	0.0	1.0	0.0	1667721.0
247337	94	Bacteria	0.0	0.0	1.0	0.0	94.0
247435	21187	Bacteria	0.0	0.0	1.0	0.0	42329.0
247481	78	Eukaryota	0.0	0.0	0.0	1.0	78.0
247497	109	Unknown	0.4	0.2	0.2	0.2	109.0
247635	671	Unknown	0.6203051677763408	0.1265687638264359	0.12659790519687414	0.1265281632003491	1761.0
247673	229	Unknown	0.4	0.2	0.2	0.2	229.0
247719	151	Plasmid	0.0	1.0	0.0	0.0	3143.0
247763	90	Bacteria	0.0	0.0	1.0	0.0	90.0
247769	65	Eukaryota	0.0	0.0	0.0	1.0	65.0
247875	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
247939	772	Unknown	0.3579397424055467	0.20150681681357474	0.26059822641608654	0.17995521436479195	772.0
247969	1000	Virus	1.0	0.0	0.0	0.0	3095.0
248089	238	Bacteria	0.0	0.0	1.0	0.0	21213.0
248143	371	Unknown	0.4	0.2	0.2	0.2	371.0
248203	92	Eukaryota	0.0	0.0	0.0	1.0	92.0
248251	785	Unknown	0.6203051677763408	0.1265687638264359	0.12659790519687414	0.1265281632003491	1761.0
248515	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
248525	119	Eukaryota	0.0	0.0	0.0	1.0	119.0
248617	98	Eukaryota	0.0	0.0	0.0	1.0	98.0
248677	92	Eukaryota	0.0	0.0	0.0	1.0	92.0
248729	192	Eukaryota	0.0	0.0	0.0	1.0	192.0
248731	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
248743	59	Bacteria	0.0	0.0	1.0	0.0	59.0
248779	56	Eukaryota	0.0	0.0	0.0	1.0	56.0
248785	56	Eukaryota	0.0	0.0	0.0	1.0	56.0
248857	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
248943	567	Bacteria	0.0	0.0	1.0	0.0	27389.0
248955	58	Bacteria	0.0	0.0	1.0	0.0	45420.0
248993	65	Eukaryota	0.0	0.0	0.0	1.0	65.0
249077	87	Eukaryota	0.0	0.0	0.0	1.0	87.0
249115	721	Bacteria	0.0	0.0	1.0	0.0	721.0
249193	63	Eukaryota	0.0	0.0	0.0	1.0	63.0
249207	78	Unknown	0.4	0.2	0.2	0.2	466.0
249323	105	Bacteria	0.0	0.0	1.0	0.0	105.0
249339	80	Eukaryota	0.0	0.0	0.0	1.0	80.0
249391	21995	Eukaryota	0.0	0.0	0.0	1.0	29069.0
249393	11765	Eukaryota	0.0	0.0	0.0	1.0	12558.0
249489	207	Plasmid	0.0	1.0	0.0	0.0	58595.0
249495	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
249667	781	Unknown	0.5479693270236943	0.15067774271669296	0.15068890156605316	0.15066402869355958	1355.0
249669	258586	Bacteria	0.0	0.0	1.0	0.0	498118.0
249855	57	Bacteria	0.0	0.0	1.0	0.0	128582.0
249857	544	Bacteria	0.0	0.0	1.0	0.0	11117.0
249919	117	Bacteria	0.0	0.0	1.0	0.0	117.0
249941	315	Bacteria	0.0	0.0	1.0	0.0	591.0
249971	3390	Bacteria	0.0	0.0	1.0	0.0	3390.0
249981	155	Unknown	0.34509987581916235	0.5109175809667591	0.0929994335144442	0.05098310969963436	5741.0
249989	93	Bacteria	0.0	0.0	1.0	0.0	498118.0
250007	227	Bacteria	0.0	0.0	1.0	0.0	227.0
250045	579	Unknown	0.4000000000000001	0.20000000000000004	0.20000000000000004	0.20000000000000004	1556.0
250285	60	Bacteria	0.0	0.0	1.0	0.0	3078041.0
250448	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
250468	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
250472	1120	Unknown	0.3080113158085198	0.36286352837328617	0.17556880454123483	0.1535563512769592	1120.0
250474	3612	Unknown	0.1406356752793366	0.3154027356232083	0.5039049391970796	0.040056649900375454	4560.0
250480	61	Eukaryota	0.0	0.0	0.0	1.0	61.0
250484	671	Unknown	0.5729194090408701	0.12933058489856095	0.1295280851497535	0.16822192091081556	1948.0
250524	506	Bacteria	0.0	0.0	1.0	0.0	747.0
250528	362	Unknown	0.4	0.2	0.2	0.2	1280.0
250818	1160	Unknown	0.4	0.2	0.2	0.2	2332.0
250820	3637	Plasmid	0.0	1.0	0.0	0.0	55209.0
250880	63	Plasmid	0.0	1.0	0.0	0.0	117190.0
250886	135	Bacteria	0.0	0.0	1.0	0.0	135.0
250986	11088	Bacteria	0.0	0.0	1.0	0.0	14375.0
251046	62	Bacteria	0.0	0.0	1.0	0.0	62.0
251058	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
251110	1044	Virus	1.0	0.0	0.0	0.0	4896.0
251112	9727	Plasmid	0.0	1.0	0.0	0.0	58595.0
251136	803	Plasmid	0.0	1.0	0.0	0.0	106360.0
251214	62	Eukaryota	0.0	0.0	0.0	1.0	62.0
251265	307	Unknown	0.4	0.2	0.2	0.2	307.0
251280	2143	Bacteria	0.0	0.0	1.0	0.0	27389.0
251282	1351	Bacteria	0.0	0.0	1.0	0.0	134178.0
251292	205	Bacteria	0.0	0.0	1.0	0.0	213.0
251358	787	Bacteria	0.0	0.0	1.0	0.0	1078.0
251376	8072	Plasmid	0.0	1.0	0.0	0.0	17582.0
251392	156	Eukaryota	0.0	0.0	0.0	1.0	629.0
251394	73	Eukaryota	0.0	0.0	0.0	1.0	369.0
251412	108	Bacteria	0.0	0.0	1.0	0.0	108.0
251434	475	Unknown	0.4	0.2	0.2	0.2	1280.0
251436	1857	Bacteria	0.0	0.0	1.0	0.0	1857.0
251458	15467	Bacteria	0.0	0.0	1.0	0.0	18576.0
251474	76	Bacteria	0.0	0.0	1.0	0.0	76.0
251508	149	Bacteria	0.0	0.0	1.0	0.0	149.0
251514	66	Eukaryota	0.0	0.0	0.0	1.0	66.0
251523	282	Unknown	0.5371549939151709	0.1542816348662475	0.15428173806858717	0.1542816331499945	1361.0
251534	331	Bacteria	0.0	0.0	1.0	0.0	566.0
251576	83	Bacteria	0.0	0.0	1.0	0.0	24303.0
251596	67	Bacteria	0.0	0.0	1.0	0.0	219929.0
251620	153	Bacteria	0.0	0.0	1.0	0.0	402.0
251654	598	Unknown	0.5299470618479766	0.156544126393218	0.1569950744450953	0.15651373731371013	1107.0
251750	294	Virus	1.0	0.0	0.0	0.0	35952.0
251860	158	Bacteria	0.0	0.0	1.0	0.0	158.0
251870	552	Unknown	0.6529145806961739	0.1801378255622892	0.087233435236528	0.0797141585050088	3343.0
251896	1151	Bacteria	0.0	0.0	1.0	0.0	33675.0
251912	66	Eukaryota	0.0	0.0	0.0	1.0	66.0
252072	596	Unknown	0.36082674488523137	0.23482227755667442	0.2229368175569666	0.18141416000112773	596.0
252084	645	Unknown	0.35874641086287135	0.1837501545944185	0.2795661708212075	0.17793726372150281	645.0
252094	741	Unknown	0.35586957526959095	0.18185512253791736	0.17882575183255475	0.283449550359937	741.0
252100	754	Unknown	0.30030621023702175	0.15401137025053277	0.39538125646106154	0.15030116305138397	1316.0
252106	745	Unknown	0.30550170174245805	0.16953810095697577	0.3723407106628684	0.1526194866376978	1119.0
252112	897	Unknown	0.23974714206635742	0.3282122892234847	0.31245613176124815	0.11958443694890974	2127.0
252114	227447	Bacteria	0.0	0.0	1.0	0.0	320041.0
252118	1088	Unknown	0.3223658632402142	0.18506726509774907	0.2759830141426748	0.216583857519362	1088.0
252120	140437	Bacteria	0.0	0.0	1.0	0.0	211501.0
252214	180	Bacteria	0.0	0.0	1.0	0.0	1288.0
252376	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
252402	20771	Virus	1.0	0.0	0.0	0.0	48102.0
252408	7238	Virus	1.0	0.0	0.0	0.0	48102.0
252454	153	Plasmid	0.0	1.0	0.0	0.0	58595.0
252546	61	Bacteria	0.0	0.0	1.0	0.0	188281.0
252548	55953	Bacteria	0.0	0.0	1.0	0.0	55953.0
252688	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
252706	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
252780	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
252900	61	Eukaryota	0.0	0.0	0.0	1.0	61.0
252926	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
253076	61	Unknown	0.40200547077492843	0.1971275593088904	0.20219527032210818	0.19867169959407308	61.0
253192	82	Bacteria	0.0	0.0	1.0	0.0	168.0
253196	148	Unknown	0.39999999992375057	0.20000000006900426	0.20000000004606794	0.19999999996117726	148.0
253248	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
253276	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
253280	3396	Plasmid	0.0	1.0	0.0	0.0	17642.0
253304	1980	Plasmid	0.0	1.0	0.0	0.0	3117.0
253306	173	Bacteria	0.0	0.0	1.0	0.0	173.0
253398	63	Bacteria	0.0	0.0	1.0	0.0	63.0
253476	64	Bacteria	0.0	0.0	1.0	0.0	64.0
253554	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
253602	7662	Bacteria	0.0	0.0	1.0	0.0	28972.0
253604	2184	Bacteria	0.0	0.0	1.0	0.0	104525.0
253614	81	Bacteria	0.0	0.0	1.0	0.0	93775.0
253618	391	Unknown	0.2152625207679405	0.07733893982524123	0.6991979981298594	0.008200541276958833	10572.0
253620	639	Plasmid	0.0	1.0	0.0	0.0	9720.0
253642	31942	Bacteria	0.0	0.0	1.0	0.0	42118.0
253780	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
253796	4119	Bacteria	0.0	0.0	1.0	0.0	84770.0
253846	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
253870	76	Unknown	0.40000000364964194	0.2000000287841297	0.1999999862952967	0.19999998127093166	76.0
253934	8224	Bacteria	0.0	0.0	1.0	0.0	81851.0
254034	9610	Plasmid	0.0	1.0	0.0	0.0	53180.0
254081	90	Bacteria	0.0	0.0	1.0	0.0	90.0
254087	75	Bacteria	0.0	0.0	1.0	0.0	75.0
254453	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
254589	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
254611	1953	Bacteria	0.0	0.0	1.0	0.0	23582.0
254613	1351	Bacteria	0.0	0.0	1.0	0.0	13046.0
254653	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
254687	2862	Virus	1.0	0.0	0.0	0.0	7298.0
254739	81	Unknown	0.41270769896978693	0.19098669080191008	0.2054213656897134	0.19088424453858968	81.0
254839	1421	Bacteria	0.0	0.0	1.0	0.0	13046.0
254843	1090	Unknown	0.1760800800272438	0.0883491128322474	0.6474771472253514	0.08809365991515737	2118.0
254845	561	Bacteria	0.0	0.0	1.0	0.0	33675.0
254851	476	Bacteria	0.0	0.0	1.0	0.0	21213.0
254883	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
254957	58	Unknown	0.3998390756174388	0.20017267752414772	0.19993819336529184	0.20005005349312155	389.0
254971	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
254993	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
255011	126	Bacteria	0.0	0.0	1.0	0.0	126.0
255029	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
255059	65	Eukaryota	0.0	0.0	0.0	1.0	1066.0
255065	332	Bacteria	0.0	0.0	1.0	0.0	1447792.0
255133	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
255183	4529	Bacteria	0.0	0.0	1.0	0.0	81851.0
255185	18861	Bacteria	0.0	0.0	1.0	0.0	24838.0
255427	64	Eukaryota	0.0	0.0	0.0	1.0	413.0
255471	120	Bacteria	0.0	0.0	1.0	0.0	15229.0
255577	11316	Bacteria	0.0	0.0	1.0	0.0	29880.0
255689	61	Bacteria	0.0	0.0	1.0	0.0	434.0
255761	10475	Bacteria	0.0	0.0	1.0	0.0	219929.0
255905	109	Plasmid	0.0	1.0	0.0	0.0	7714.0
255991	62	Eukaryota	0.0	0.0	0.0	1.0	62.0
256179	85	Eukaryota	0.0	0.0	0.0	1.0	85.0
256215	1248	Bacteria	0.0	0.0	1.0	0.0	15815.0
256217	1951	Bacteria	0.0	0.0	1.0	0.0	134178.0
256269	128	Bacteria	0.0	0.0	1.0	0.0	128.0
256359	3677	Bacteria	0.0	0.0	1.0	0.0	6210.0
256361	496	Bacteria	0.0	0.0	1.0	0.0	12525.0
256419	8286	Bacteria	0.0	0.0	1.0	0.0	84627.0
256549	2136	Bacteria	0.0	0.0	1.0	0.0	29642.0
256625	1968	Plasmid	0.0	1.0	0.0	0.0	58595.0
256659	879	Bacteria	0.0	0.0	1.0	0.0	298768.0
256669	68	Eukaryota	0.0	0.0	0.0	1.0	68.0
256671	74	Eukaryota	0.0	0.0	0.0	1.0	74.0
256689	62	Eukaryota	0.0	0.0	0.0	1.0	62.0
256749	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
256765	446	Unknown	0.41125890935909887	0.1851577194878632	0.22371618114806963	0.17986719000496823	972.0
256895	661	Bacteria	0.0	0.0	1.0	0.0	1386.0
256897	5934	Bacteria	0.0	0.0	1.0	0.0	89678.0
256933	256	Bacteria	0.0	0.0	1.0	0.0	256.0
256979	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
257087	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
257261	3907	Bacteria	0.0	0.0	1.0	0.0	43736.0
257447	290	Bacteria	0.0	0.0	1.0	0.0	14152.0
257449	124	Bacteria	0.0	0.0	1.0	0.0	242799.0
257501	592	Unknown	0.4000000000000001	0.20000000000000004	0.20000000000000004	0.20000000000000004	1706.0
257537	147	Eukaryota	0.0	0.0	0.0	1.0	147.0
257587	957	Virus	1.0	0.0	0.0	0.0	34538.0
257603	7891	Bacteria	0.0	0.0	1.0	0.0	14683.0
257623	115	Bacteria	0.0	0.0	1.0	0.0	115.0
257651	1095	Plasmid	0.0	1.0	0.0	0.0	6971.0
257653	1185	Plasmid	0.0	1.0	0.0	0.0	24163.0
257729	117	Bacteria	0.0	0.0	1.0	0.0	1436.0
257755	84	Eukaryota	0.0	0.0	0.0	1.0	84.0
257757	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
257845	154	Unknown	0.4161007565614451	0.18721376933440068	0.18915062354925832	0.20753485055489596	154.0
257873	428	Virus	1.0	0.0	0.0	0.0	7298.0
257875	17038	Plasmid	0.0	1.0	0.0	0.0	18168.0
257937	387	Unknown	0.3636882331731741	0.18115722199664056	0.2769810410448719	0.17817350378531335	701.0
257939	193	Bacteria	0.0	0.0	1.0	0.0	10350.0
258005	11465	Bacteria	0.0	0.0	1.0	0.0	84627.0
258011	7212	Bacteria	0.0	0.0	1.0	0.0	7212.0
258035	156	Eukaryota	0.0	0.0	0.0	1.0	156.0
258073	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
258189	67	Bacteria	0.0	0.0	1.0	0.0	580971.0
258327	839	Bacteria	0.0	0.0	1.0	0.0	1476.0
258419	266	Plasmid	0.0	1.0	0.0	0.0	266.0
258433	67	Bacteria	0.0	0.0	1.0	0.0	28195.0
258437	566	Unknown	0.1760800800272438	0.0883491128322474	0.6474771472253514	0.08809365991515737	2118.0
258479	93	Eukaryota	0.0	0.0	0.0	1.0	93.0
258577	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
258681	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
258769	64	Eukaryota	0.0	0.0	0.0	1.0	64.0
258775	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
258795	463	Unknown	0.4	0.2	0.2	0.2	463.0
258801	20970	Bacteria	0.0	0.0	1.0	0.0	20975.0
258849	72	Bacteria	0.0	0.0	1.0	0.0	555776.0
258917	17857	Bacteria	0.0	0.0	1.0	0.0	29880.0
258919	22724	Bacteria	0.0	0.0	1.0	0.0	69662.0
258947	65	Eukaryota	0.0	0.0	0.0	1.0	97.0
258983	56	Bacteria	0.0	0.0	1.0	0.0	392.0
259003	57	Bacteria	0.0	0.0	1.0	0.0	57.0
259035	525	Unknown	0.36903492172199404	0.20405932960724224	0.24716055638427867	0.179745192286485	525.0
259185	954	Unknown	0.21321573970925017	0.1502812514913689	0.5284525503414009	0.10805045845798002	2390.0
259187	205318	Bacteria	0.0	0.0	1.0	0.0	205318.0
259215	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
259289	20819	Bacteria	0.0	0.0	1.0	0.0	74858.0
259303	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
259373	2070	Bacteria	0.0	0.0	1.0	0.0	25589.0
259403	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
259545	23101	Bacteria	0.0	0.0	1.0	0.0	44906.0
259581	72	Unknown	0.39993725778498274	0.20008100819757174	0.19998528370135676	0.19999645031608876	72.0
259629	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
259645	917	Unknown	0.5293189419872848	0.1637536477077934	0.16944582588070023	0.1374815844242215	1835.0
259647	238889	Bacteria	0.0	0.0	1.0	0.0	278925.0
259667	80	Eukaryota	0.0	0.0	0.0	1.0	80.0
259701	24703	Bacteria	0.0	0.0	1.0	0.0	555776.0
259719	71	Eukaryota	0.0	0.0	0.0	1.0	1066.0
259737	1518	Unknown	0.2403864125959571	0.1233813261377438	0.5136912800243518	0.12254098124194722	1518.0
259905	1170	Unknown	0.317811035054158	0.19217608874876663	0.24993634424212938	0.2400765319549461	1859.0
259907	3870	Bacteria	0.0	0.0	1.0	0.0	211501.0
259991	90	Bacteria	0.0	0.0	1.0	0.0	298768.0
259997	59	Eukaryota	0.0	0.0	0.0	1.0	59.0
260003	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
260121	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
260155	454	Plasmid	0.0	1.0	0.0	0.0	35870.0
260181	94	Eukaryota	0.0	0.0	0.0	1.0	94.0
260207	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
260231	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
260259	343	Unknown	0.3865165802392212	0.2125845629236684	0.21552383465671282	0.1853750221803976	660.0
260289	60	Eukaryota	0.0	0.0	0.0	1.0	60.0
260311	63	Bacteria	0.0	0.0	1.0	0.0	19076.0
260313	2209	Bacteria	0.0	0.0	1.0	0.0	39048.0
260325	91	Bacteria	0.0	0.0	1.0	0.0	91.0
260331	85	Bacteria	0.0	0.0	1.0	0.0	85.0
260335	1811	Unknown	0.2383601906320718	0.31978017079363086	0.3224168735417369	0.11944276503256042	2236.0
260337	42580	Bacteria	0.0	0.0	1.0	0.0	211501.0
260419	66	Eukaryota	0.0	0.0	0.0	1.0	66.0
260483	279	Unknown	0.4	0.2	0.2	0.2	1094.0
260507	70	Plasmid	0.0	1.0	0.0	0.0	212720.0
260519	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
260581	69	Bacteria	0.0	0.0	1.0	0.0	84627.0
260583	93	Bacteria	0.0	0.0	1.0	0.0	15229.0
260593	9164	Bacteria	0.0	0.0	1.0	0.0	52498.0
260645	2911	Unknown	0.16282342804561753	0.10490267781316347	0.6507009502075961	0.08157294393362288	2911.0
260647	76	Bacteria	0.0	0.0	1.0	0.0	6620.0
260653	31863	Bacteria	0.0	0.0	1.0	0.0	31863.0
260677	87	Bacteria	0.0	0.0	1.0	0.0	105.0
260679	94	Bacteria	0.0	0.0	1.0	0.0	41922.0
260689	627	Bacteria	0.0	0.0	1.0	0.0	23403.0
260691	809	Bacteria	0.0	0.0	1.0	0.0	1429.0
260795	22803	Bacteria	0.0	0.0	1.0	0.0	61778.0
260843	58	Eukaryota	0.0	0.0	0.0	1.0	58.0
260849	22738	Bacteria	0.0	0.0	1.0	0.0	298768.0
260873	16016	Bacteria	0.0	0.0	1.0	0.0	555776.0
260907	624	Unknown	0.3374624350637334	0.19169353840774467	0.30730346604643727	0.16354056048208465	1206.0
260909	92648	Bacteria	0.0	0.0	1.0	0.0	320041.0
260967	57	Eukaryota	0.0	0.0	0.0	1.0	57.0
260985	65	Eukaryota	0.0	0.0	0.0	1.0	413.0
261001	6201	Bacteria	0.0	0.0	1.0	0.0	13706.0
261009	64	Bacteria	0.0	0.0	1.0	0.0	1887650.0
261091	95	Eukaryota	0.0	0.0	0.0	1.0	95.0
261187	175	Bacteria	0.0	0.0	1.0	0.0	444.0
261193	65	Eukaryota	0.0	0.0	0.0	1.0	65.0
